Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
4/30/2019,65808,19141,PA,Philadelphia-Camden-Wilmington,Philadelphia County,Philadelphia,2757,108300,-0.05,-0.06557377,0.068047337,0.067021914,0.017780816,2019-02,2019-Q1,116900,-0.073567151,2018-10
4/30/2019,58871,2720,MA,Providence-Warwick,Bristol County,Fall River,2758,261300,0.00461361,0.012006197,0.057038835,0.057904586,0.019080025,2005-10,2005-Q4,274200,-0.047045952,2005-01
4/30/2019,96619,92065,CA,San Diego-Carlsbad,San Diego County,Ramona,2759,525400,-0.000190295,-0.009613572,-0.015551808,0.052499322,0.036052333,2005-06,2005-Q2,548900,-0.042812899,2004-11
4/30/2019,95831,89135,NV,Las Vegas-Henderson-Paradise,Clark County,Las Vegas,2760,429800,-0.005552985,-0.005092593,0.041182171,0.062507239,0.041537366,2006-05,2006-Q2,498800,-0.138331997,2004-09
4/30/2019,58209,1020,MA,Springfield,Hampden County,Chicopee,2761,190900,-0.001046572,-0.002090957,0.019220502,0.038030586,0.013041616,2019-01,2019-Q1,191300,-0.002090957,2018-12
4/30/2019,73250,34990,FL,Port St. Lucie,Martin County,Palm City,2762,369000,-0.006996771,-0.012841091,0.001085187,0.075611785,0.032806568,2005-12,2005-Q4,440000,-0.161363636,2004-12
4/30/2019,66837,21227,MD,Baltimore-Columbia-Towson,Baltimore County,Halethorpe,2763,212900,-0.005604858,-0.008845438,0.031492248,0.029271779,0.001706849,2007-08,2007-Q3,237800,-0.10470984,2006-01
4/30/2019,76753,43560,OH,Toledo,Lucas County,Sylvania,2764,204500,0.00343474,0.018426295,0.071802935,0.045511771,0.026653937,2019-04,2019-Q2,204500,0,2019-04
4/30/2019,72236,32810,FL,Orlando-Kissimmee-Sanford,Orange County,Orlando,2765,186100,-0.011158342,-0.010106383,0.058589306,0.135465365,0.042703973,2007-04,2007-Q2,204600,-0.090420332,2006-02
4/30/2019,91892,77382,TX,Houston-The Woodlands-Sugar Land,Montgomery County,The Woodlands,2766,361100,-0.000553557,0.000831486,0.036452354,0.029859874,0.028967753,2016-01,2016-Q1,365000,-0.010684932,2015-08
4/30/2019,72398,33069,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Pompano Beach,2767,163400,-0.006082725,-0.002442002,0.061728395,0.085937819,0.040744561,2006-07,2006-Q3,220300,-0.258284158,2005-02
4/30/2019,95982,90001,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Florence-Graham,2768,378200,0.003981949,0.017213556,0.061167228,0.099749515,0.055866276,2007-05,2007-Q2,396600,-0.046394352,2006-07
4/30/2019,97890,94952,CA,Santa Rosa,Sonoma County,Petaluma,2769,812200,0.003955501,-0.00684764,0.038220631,0.053324649,0.047121101,2018-11,2018-Q4,822300,-0.012282622,2018-10
4/30/2019,83945,59105,MT,Billings,Yellowstone County,Billings,2770,252900,0,0.007569721,0.047638774,0.037186508,0.0240015,2019-04,2019-Q2,252900,0,2019-04
4/30/2019,59020,3060,NH,Manchester-Nashua,Hillsborough County,Nashua,2771,264000,-0.000378644,0.009946442,0.066666667,0.067099979,0.027998066,2019-03,2019-Q1,264100,-0.000378644,2019-03
4/30/2019,85079,61614,IL,Peoria,Peoria County,Peoria,2772,126000,-0.002375297,-0.007874016,-0.003164557,-0.001107422,-0.007389032,2007-12,2007-Q4,136900,-0.079620161,2004-12
4/30/2019,72297,32909,FL,Palm Bay-Melbourne-Titusville,Brevard County,Palm Bay,2773,186300,0,0.008116883,0.057921635,0.125617504,0.056428377,2006-06,2006-Q2,198500,-0.061460957,2005-09
4/30/2019,97081,93001,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,Ventura,2774,680300,0.00191458,0.008150563,0.037675412,0.067000762,0.050263132,2019-04,2019-Q2,680300,0,2019-04
4/30/2019,77109,44281,OH,Cleveland-Elyria,Medina County,Wadsworth,2775,185100,-0.001079331,0.006525285,0.035814214,0.049755021,0.024082896,2019-03,2019-Q1,185300,-0.001079331,2019-03
4/30/2019,93126,79915,TX,El Paso,El Paso County,El Paso,2776,91000,-0.005464481,0.009988901,0.066822978,0.023050502,0.011210799,2019-03,2019-Q1,91500,-0.005464481,2019-02
4/30/2019,79743,49426,MI,Grand Rapids-Wyoming,Ottawa County,Hudsonville,2777,236100,0.002122241,0.005536627,0.063513514,0.075599094,0.046756049,2019-04,2019-Q2,236100,0,2019-04
4/30/2019,88486,70123,LA,New Orleans-Metairie,Jefferson Parish,River Ridge,2778,217900,-0.009095043,-0.027232143,0.044082415,0.054775852,0.027207599,2018-11,2018-Q4,226900,-0.039665051,2018-09
4/30/2019,422746,75033,TX,Dallas-Fort Worth-Arlington,Collin County,Frisco,2779,402800,-0.002970297,-0.003217025,0.008260325,0.059856088,0.040351213,2019-02,2019-Q1,404800,-0.004940711,2019-01
4/30/2019,63517,14424,NY,Rochester,Ontario County,Canandaigua,2780,195700,-0.000510725,0.005652621,0.027296588,0.030504156,0.020281353,2019-03,2019-Q1,195800,-0.000510725,2019-03
4/30/2019,96730,92203,CA,Riverside-San Bernardino-Ontario,Riverside County,Indio,2781,353700,0.00255102,0.011438376,0.044903988,0.045683903,0.034155388,2006-04,2006-Q2,431700,-0.180681028,2005-04
4/30/2019,97587,94133,CA,San Francisco-Oakland-Hayward,San Francisco County,San Francisco,2782,1352000,0.0040101,0.011900307,0.000295946,0.041531385,0.053269883,2018-05,2018-Q2,1359900,-0.005809251,2018-05
4/30/2019,98043,95209,CA,Stockton-Lodi,San Joaquin County,Stockton,2783,345600,-0.00288517,-0.004894904,0.038461538,0.082412514,0.064659378,2006-01,2006-Q1,428100,-0.192711983,2005-01
4/30/2019,66847,21239,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,2784,131200,-0.008314437,-0.023809524,-0.062187277,0.055601385,-0.008921184,2007-07,2007-Q3,164000,-0.2,2005-12
4/30/2019,79034,48174,MI,Detroit-Warren-Dearborn,Wayne County,Romulus,2785,125300,0.00400641,0.020358306,0.080172414,0.146329509,0.053366445,2006-06,2006-Q2,140800,-0.110085227,2003-06
4/30/2019,94561,84403,UT,Ogden-Clearfield,Weber County,Ogden,2786,271700,0.008163265,0.030728376,0.134446764,0.110331734,0.045632337,2019-04,2019-Q2,271700,0,2019-04
4/30/2019,72071,32570,FL,Pensacola-Ferry Pass-Brent,Santa Rosa County,Milton,2787,144400,-0.011635866,-0.009602195,0.041847042,0.065191677,0.018427591,2019-02,2019-Q1,146600,-0.015006821,2018-09
4/30/2019,98159,95382,CA,Modesto,Stanislaus County,Turlock,2788,352400,0.004847448,0.009163803,0.052568698,0.065256908,0.056186405,2006-03,2006-Q1,409300,-0.139017835,2005-03
4/30/2019,94859,85268,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Fountain Hills,2789,413600,0.001937984,0.01372549,0.059969247,0.034845581,0.024211419,2006-03,2006-Q1,498100,-0.16964465,2005-06
4/30/2019,96961,92629,CA,Los Angeles-Long Beach-Anaheim,Orange County,Dana Point,2790,944900,0.004144527,-0.001162791,0.015257333,0.043172759,0.030248542,2018-12,2018-Q4,948600,-0.003900485,2018-11
4/30/2019,96655,92113,CA,San Diego-Carlsbad,San Diego County,San Diego,2791,409000,0.001959824,0.005160973,0.034657222,0.096445528,0.077105013,2019-04,2019-Q2,409000,0,2019-04
4/30/2019,97025,92806,CA,Los Angeles-Long Beach-Anaheim,Orange County,Anaheim,2792,626500,-0.000319132,0.000159642,0.021189894,0.055289288,0.045264764,2006-07,2006-Q3,641400,-0.023230433,2006-03
4/30/2019,96523,91790,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,West Covina,2793,553100,-0.003961822,-0.008425959,0.013003663,0.06103324,0.046405925,2019-01,2019-Q1,557800,-0.008425959,2018-11
4/30/2019,98352,95661,CA,Sacramento--Roseville--Arden-Arcade,Placer County,Roseville,2794,498800,0,0.004227904,0.059698322,0.061045291,0.042050198,2019-04,2019-Q2,498800,0,2019-04
4/30/2019,70196,28752,NC,Marion,McDowell County,Marion,2795,129900,-0.001537279,-0.003834356,0.11025641,0.067742822,0.02599279,2019-02,2019-Q1,130400,-0.003834356,2019-02
4/30/2019,87880,68134,NE,Omaha-Council Bluffs,Douglas County,Omaha,2796,158900,-0.001884422,0.007609385,0.089102125,0.059001782,0.027878217,2019-03,2019-Q1,159200,-0.001884422,2019-02
4/30/2019,69261,27253,NC,Burlington,Alamance County,Graham,2797,155700,0.000642674,0.008419689,0.05846363,0.051373917,0.024943212,2019-04,2019-Q2,155700,0,2019-04
4/30/2019,88036,68506,NE,Lincoln,Lancaster County,Lincoln,2798,179900,-0.000555556,0.010674157,0.054513482,0.049488781,0.031210038,2019-03,2019-Q1,180000,-0.000555556,2019-03
4/30/2019,70792,30005,GA,Atlanta-Sandy Springs-Roswell,Fulton County,Alpharetta,2799,441800,-0.004730795,-0.00405771,0.022685185,0.038532639,0.030610034,2019-02,2019-Q1,444300,-0.005626829,2018-11
4/30/2019,65803,19136,PA,Philadelphia-Camden-Wilmington,Philadelphia County,Philadelphia,2800,164100,-0.002431611,-0.002431611,0.111035884,0.072766787,0.020699066,2019-02,2019-Q1,164600,-0.003037667,2019-01
4/30/2019,79017,48152,MI,Detroit-Warren-Dearborn,Wayne County,Livonia,2801,217100,0.00184587,0.007424594,0.053372149,0.071373001,0.048035528,2019-04,2019-Q2,217100,0,2019-04
4/30/2019,62473,12203,NY,Albany-Schenectady-Troy,Albany County,Albany,2802,205500,0.001461988,0.005381605,0.030591775,0.027423452,0.011002478,2018-10,2018-Q4,207400,-0.009161041,2018-08
4/30/2019,83706,58501,ND,Bismarck,Burleigh County,Bismarck,2803,212000,-0.000942507,-0.010732618,-0.029748284,0.013348523,0.039507212,2017-03,2017-Q1,224100,-0.053993753,2015-05
4/30/2019,61857,10550,NY,New York-Newark-Jersey City,Westchester County,Mount Vernon,2804,367200,-0.004338395,0.034366197,0.196480938,0.0814842,,2019-03,2019-Q1,368800,-0.004338395,2019-03
4/30/2019,67188,22203,VA,Washington-Arlington-Alexandria,Arlington County,Arlington,2805,614400,0.00228385,0.010194015,0.082071152,0.037015793,0.031675639,2019-04,2019-Q2,614400,0,2019-04
4/30/2019,76671,43420,OH,Fremont,Sandusky County,Fremont,2806,108000,-0.000925069,-0.010082493,0.057786484,0.035759944,0.016606374,2019-01,2019-Q1,109100,-0.010082493,2018-12
4/30/2019,98087,95301,CA,Merced,Merced County,Atwater,2807,268900,0.014334214,0.026727759,0.080787781,0.101941555,0.082594267,2006-01,2006-Q1,342900,-0.215806358,2005-01
4/30/2019,85926,63108,MO,St. Louis,Saint Louis City,Saint Louis,2808,291800,-0.001027046,-0.003074821,-0.018169583,0.045138596,0.01230855,2018-05,2018-Q2,297800,-0.02014775,2018-03
4/30/2019,72563,33351,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Sunrise,2809,233300,0.002147766,0.014347826,0.05997274,0.121666824,0.047272598,2006-11,2006-Q4,258300,-0.096786682,2005-10
4/30/2019,72810,33770,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,Largo,2810,215500,-0.007826888,-0.009650735,0.053789731,0.100838031,0.047569538,2006-06,2006-Q2,221500,-0.027088036,2006-02
4/30/2019,96090,90220,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Compton,2811,407300,-0.001715686,-0.002937576,0.045162946,0.097753173,0.048809369,2019-02,2019-Q1,408800,-0.003669276,2019-01
4/30/2019,75705,40502,KY,Lexington-Fayette,Fayette County,Lexington,2812,345000,-0.00605013,-0.006622517,0.02739726,0.063911222,0.030205815,2019-02,2019-Q1,348300,-0.009474591,2018-12
4/30/2019,90533,74820,OK,Ada,Pontotoc County,Ada,2813,91200,-0.008695652,-0.025641026,-0.028753994,0.0549403,0.023212138,2018-09,2018-Q3,95700,-0.047021944,2018-03
4/30/2019,91966,77477,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,Stafford,2814,197300,-0.006545821,-0.001012658,0.040611814,0.078205851,0.038290258,2019-03,2019-Q1,198600,-0.006545821,2019-01
4/30/2019,69235,27205,NC,Greensboro-High Point,Randolph County,Asheboro,2815,144100,0.002783577,0.004181185,0.086726998,0.042368832,0.014158804,2019-04,2019-Q2,144100,0,2019-04
4/30/2019,92642,78731,TX,Austin-Round Rock,Travis County,Austin,2816,680000,0.006810779,0.026570048,0.132389675,0.076852362,0.04893972,2019-04,2019-Q2,680000,0,2019-04
4/30/2019,65706,19026,PA,Philadelphia-Camden-Wilmington,Delaware County,Drexel Hill,2817,175700,0.008610792,0.026285047,0.08323058,0.01313749,-0.010012078,2007-11,2007-Q4,212500,-0.173176471,2004-11
4/30/2019,66682,20877,MD,Washington-Arlington-Alexandria,Montgomery County,Gaithersburg,2818,352800,-0.003108223,-0.004514673,-0.001980198,0.031037689,0.017024069,2007-03,2007-Q1,415000,-0.149879518,2005-03
4/30/2019,96292,91104,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Pasadena,2819,818600,-0.002194052,-0.003651412,0.00085585,0.053904853,0.043626063,2018-06,2018-Q2,822000,-0.004136253,2018-05
4/30/2019,97881,94941,CA,San Francisco-Oakland-Hayward,Marin County,Mill Valley,2820,1562100,-0.018843037,-0.025271434,0.043208228,0.058065877,0.041199918,2019-02,2019-Q1,1610600,-0.030113001,2018-09
4/30/2019,98464,95901,CA,Yuba City,Yuba County,Marysville,2821,241800,0.004570004,0.021546261,0.036433776,0.0725001,0.046421148,2006-02,2006-Q1,283900,-0.148291652,2005-03
4/30/2019,70848,30068,GA,Atlanta-Sandy Springs-Roswell,Cobb County,Marietta,2822,428600,-0.006260144,-0.004182156,0.033518206,0.053613504,0.035150888,2019-02,2019-Q1,432500,-0.009017341,2019-01
4/30/2019,59876,5401,VT,Burlington-South Burlington,Chittenden County,Burlington,2823,388700,0.000257334,0.026406126,0.141221374,0.057146916,0.040552835,2019-04,2019-Q2,388700,0,2019-04
4/30/2019,62253,11779,NY,New York-Newark-Jersey City,Suffolk County,Ronkonkoma,2824,354600,0.003679592,0.025151778,0.118964973,0.040754803,0.015381879,2006-06,2006-Q2,396800,-0.106350806,2004-11
4/30/2019,97734,94526,CA,San Francisco-Oakland-Hayward,Contra Costa County,Danville,2825,1256400,-7.95862E-05,-0.000397804,0.008832504,0.057100907,0.048919901,2018-09,2018-Q3,1269100,-0.010007092,2018-06
4/30/2019,74411,37664,TN,Kingsport-Bristol-Bristol,Sullivan County,Kingsport,2826,143000,-0.006254343,-0.011748445,0.053795136,0.031430548,0.020182605,2019-01,2019-Q1,144700,-0.011748445,2018-11
4/30/2019,82282,55432,MN,Minneapolis-St. Paul-Bloomington,Anoka County,Fridley,2827,226800,-0.003952569,0.001324503,0.068803016,0.070537134,0.032073803,2019-03,2019-Q1,227700,-0.003952569,2019-02
4/30/2019,76180,42003,KY,Paducah,McCracken County,Paducah,2828,112700,-0.017436792,-0.035928144,-0.010535558,0.037395155,0.002701648,2018-10,2018-Q4,117400,-0.040034072,2018-04
4/30/2019,98236,95482,CA,Ukiah,Mendocino County,Ukiah,2829,352700,-0.004515947,-0.00954788,0.023208587,0.075592772,0.026775932,2006-12,2006-Q4,381000,-0.074278215,2005-04
4/30/2019,77985,46142,IN,Indianapolis-Carmel-Anderson,Johnson County,Greenwood,2830,197400,0.004069176,0.017001546,0.085808581,0.060588455,0.0320446,2019-04,2019-Q2,197400,0,2019-04
4/30/2019,81296,53216,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,Milwaukee,2831,86300,0.001160093,0.036014406,0.149134487,0.06194491,-0.007128359,2007-03,2007-Q1,121100,-0.287365813,2003-11
4/30/2019,73154,34652,FL,Tampa-St. Petersburg-Clearwater,Pasco County,New Port Richey,2832,108900,-0.020683453,-0.043898156,0.040114613,0.13743443,0.035135851,2006-05,2006-Q2,142100,-0.233638283,2005-05
4/30/2019,98174,95407,CA,Santa Rosa,Sonoma County,Santa Rosa,2833,510500,-0.004873294,-0.017135156,0.008494666,0.080708708,0.062242298,2018-11,2018-Q4,523700,-0.02520527,2018-06
4/30/2019,97179,93245,CA,Hanford-Corcoran,Kings County,Lemoore,2834,242800,0.002063558,0.00956341,0.04475043,0.05992323,0.024447717,2006-06,2006-Q2,275800,-0.119651922,2005-07
4/30/2019,98429,95820,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,2835,270200,-0.000739645,0.002225519,0.028158295,0.116266383,0.07074757,2005-11,2005-Q4,281000,-0.038434164,2005-06
4/30/2019,399659,85298,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Gilbert,2836,401000,0,0.008044243,0.064790228,0.046489083,0.040346621,2019-04,2019-Q2,401000,0,2019-04
4/30/2019,84420,60174,IL,Chicago-Naperville-Elgin,Kane County,Saint Charles,2837,270200,-0.004421518,-0.001478197,-0.000739645,0.034455974,0.008732315,2006-11,2006-Q4,289500,-0.066666667,2005-05
4/30/2019,79092,48237,MI,Detroit-Warren-Dearborn,Oakland County,Oak Park,2838,148600,0,0.031944444,0.146604938,0.173406445,0.066851375,2019-04,2019-Q2,148600,0,2019-04
4/30/2019,70367,29212,SC,Columbia,Richland County,Columbia,2839,160600,-0.002484472,0.000623053,0.028827675,0.03457326,0.008956342,2019-03,2019-Q1,161000,-0.002484472,2019-03
4/30/2019,399660,85392,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Avondale,2840,247200,0,0.008156607,0.062768702,0.074487914,0.056705208,2006-05,2006-Q2,299600,-0.174899866,2005-07
4/30/2019,84563,60532,IL,Chicago-Naperville-Elgin,DuPage County,Lisle,2841,299900,-0.002328676,0.001335559,0.020762423,0.035170395,0.011271959,2006-08,2006-Q3,315700,-0.050047513,2005-11
4/30/2019,99948,98662,WA,Portland-Vancouver-Hillsboro,Clark County,Vancouver,2842,312800,-0.001595914,0.000639795,0.057471264,0.098560543,0.048068792,2019-02,2019-Q1,313500,-0.002232855,2019-02
4/30/2019,85173,61821,IL,Champaign-Urbana,Champaign County,Champaign,2843,119900,-0.001665279,0.009259259,0.013524937,0.013906295,-0.00107782,2006-08,2006-Q3,126800,-0.054416404,2005-05
4/30/2019,67749,23505,VA,Virginia Beach-Norfolk-Newport News,Norfolk City,Norfolk,2844,211000,-0.00612341,0.005719733,0.07106599,0.039074916,0.00426917,2007-06,2007-Q2,219600,-0.039162113,2006-09
4/30/2019,72536,33317,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Plantation,2845,321200,-0.006495515,-0.000622278,0.059716265,0.115576172,0.058741388,2007-01,2007-Q1,339200,-0.053066038,2006-04
4/30/2019,93243,80111,CO,Denver-Aurora-Lakewood,Arapahoe County,Greenwood Village,2846,628300,-0.004594423,-0.006168934,0.021792161,0.065318045,0.046399811,2019-02,2019-Q1,632900,-0.007268131,2018-12
4/30/2019,91464,76543,TX,Killeen-Temple,Bell County,Killeen,2847,90900,0.00441989,0.014508929,0.084725537,0.029504543,0.002453015,2006-07,2006-Q3,104500,-0.130143541,2004-12
4/30/2019,98140,95361,CA,Modesto,Stanislaus County,Oakdale,2848,380400,0.00026295,-0.002883355,0.0404814,0.070648133,0.050194703,2006-04,2006-Q2,429300,-0.113906359,2005-03
4/30/2019,72015,32459,FL,Crestview-Fort Walton Beach-Destin,Walton County,Santa Rosa Beach,2849,522300,0,0.01614786,0.113408655,0.087107061,0.041649295,2005-10,2005-Q4,589800,-0.114445575,2005-03
4/30/2019,85642,62703,IL,Springfield,Sangamon County,Springfield,2850,52500,-0.024163569,-0.050632911,-0.065836299,-0.03396037,-0.017441319,2003-01,2003-Q1,67700,-0.224519941,2001-03
4/30/2019,99608,98168,WA,Seattle-Tacoma-Bellevue,King County,Burien,2851,372200,-0.001073537,-0.001609442,-0.018977333,0.125703469,0.040142796,2018-06,2018-Q2,383800,-0.030224075,2017-12
4/30/2019,70546,29550,SC,Florence,Darlington County,Hartsville,2852,80600,-0.003708282,0.006242197,0.078982597,0.036726012,0.00912676,2019-03,2019-Q1,80900,-0.003708282,2019-02
4/30/2019,82195,55343,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,Hopkins,2853,262000,0.003831418,0.015897635,0.050521251,0.061939835,0.029974963,2019-04,2019-Q2,262000,0,2019-04
4/30/2019,98944,96813,HI,Urban Honolulu,Honolulu County,Honolulu,2854,618500,-0.020275622,-0.061883816,-0.042717846,0.07391612,0.054502712,2018-09,2018-Q3,673300,-0.081390168,2018-03
4/30/2019,82254,55404,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,Minneapolis,2855,225100,0.000444444,0.009869897,0.046003717,0.080563835,0.030986339,2019-04,2019-Q2,225100,0,2019-04
4/30/2019,92489,78539,TX,McAllen-Edinburg-Mission,Hidalgo County,Edinburg,2856,149500,-0.000668449,0.012872629,0.067857143,0.050965666,0.02359687,2019-03,2019-Q1,149600,-0.000668449,2019-03
4/30/2019,87813,68025,NE,Fremont,Dodge County,Fremont,2857,144300,-0.001384083,-0.003453039,0.059471366,0.05986116,0.03200974,2019-01,2019-Q1,144800,-0.003453039,2018-12
4/30/2019,98131,95351,CA,Modesto,Stanislaus County,Modesto,2858,241800,0.00373599,0.004987531,0.076580588,0.137087373,,2019-04,2019-Q2,241800,0,2019-04
4/30/2019,70571,29582,SC,Myrtle Beach-Conway-North Myrtle Beach,Horry County,North Myrtle Beach,2859,241700,0.010874111,0.020692568,0.034674658,0.038602422,0.000873023,2006-08,2006-Q3,338900,-0.286810269,2005-04
4/30/2019,70594,29609,SC,Greenville-Anderson-Mauldin,Greenville County,Greenville,2860,211400,-0.002359604,0.0028463,0.059649123,0.093194061,0.044103243,2019-03,2019-Q1,211900,-0.002359604,2019-02
4/30/2019,67774,23606,VA,Virginia Beach-Norfolk-Newport News,Newport News City,Newport News,2861,233800,-0.001707942,0.005591398,0.027692308,0.01957652,-0.003852101,2007-02,2007-Q1,266100,-0.121382939,2005-10
4/30/2019,91865,77351,TX,,Polk County,West Livingston,2862,149100,-0.004008016,-0.002675585,0.062722737,0.067018075,0.04179974,2019-02,2019-Q1,149900,-0.005336891,2019-01
4/30/2019,70857,30078,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,Snellville,2863,212600,-0.001877934,0.004725898,0.086356668,0.074693004,0.033040158,2019-03,2019-Q1,213000,-0.001877934,2019-02
4/30/2019,62008,11105,NY,New York-Newark-Jersey City,New York County,New York,2864,872000,0.004145555,0.014071404,0.064453125,0.069939413,0.05008484,2019-04,2019-Q2,872000,0,2019-04
4/30/2019,87762,67846,KS,Garden City,Finney County,Garden City,2865,153700,0.000651042,0.006548788,0.037112011,0.061768969,0.0426759,2019-04,2019-Q2,153700,0,2019-04
